User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Charging Cost (USD),Time of Day,Day of Week,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Charger Type,User Type
User_949,Hyundai Kona,50.0,Station_306,San Francisco,2024-02-09 12:00:00,2024-02-09 15:53:00,70.09733350116187,3.6169290206931297,11.681362395611878,15.918250321503562,Evening,Thursday,55.56943740686081,60.11586883096487,165.1411875837907,-5.445961361465914,4.794491816502947,Level 2,Casual Driver
User_950,Tesla Model 3,100.0,Station_161,San Francisco,2024-02-09 13:00:00,2024-02-09 14:22:00,55.40858450740993,3.843501686006378,29.5983026669443,33.46392328926646,Morning,Wednesday,16.38207402475386,86.67837613254692,125.62406000098647,5.184691378606797,7.0,Level 1,Casual Driver
User_951,BMW i3,62.0,Station_141,Houston,2024-02-09 14:00:00,2024-02-09 17:55:00,33.47231506142258,3.2985827797971496,43.481763991617484,33.63724165215696,Afternoon,Wednesday,76.46236262295349,81.41249704737655,27.77005155169898,8.656254905347547,6.0,Level 2,Long-Distance Traveler
User_952,Chevy Bolt,50.0,Station_334,Los Angeles,2024-02-09 15:00:00,2024-02-09 18:21:00,53.57520170906194,0.8343746327657573,27.328398363692767,37.02202643795431,Evening,Tuesday,18.334245800640552,83.75053463404171,273.1191120294941,5.5696590408757665,0.0,Level 1,Long-Distance Traveler
User_953,BMW i3,94.35817416504027,Station_97,Los Angeles,2024-02-09 16:00:00,2024-02-09 18:28:00,11.288428850336079,2.3928429886885234,6.335184959518231,16.38510149928975,Morning,Thursday,81.4838864423626,83.17300490648739,184.147163551874,23.156295052749954,4.0,Level 1,Long-Distance Traveler
User_954,Hyundai Kona,85.0,Station_446,San Francisco,2024-02-09 17:00:00,2024-02-09 18:43:00,6.269100759870733,1.081960289337379,14.86299534511134,11.243078221696015,Afternoon,Wednesday,12.439951171830508,64.03943994628295,195.20100122016925,2.8825596212513496,2.6476551202687344,Level 1,Long-Distance Traveler
User_955,Tesla Model 3,75.0,Station_221,Los Angeles,2024-02-09 18:00:00,2024-02-09 19:23:00,42.95272026706106,1.614998982232772,9.873961584874488,16.52504408440148,Evening,Tuesday,61.348862301041585,77.18551316805166,40.74108231865663,3.7336963752423706,2.0,Level 1,Long-Distance Traveler
User_956,Tesla Model 3,75.0,Station_43,New York,2024-02-09 19:00:00,2024-02-09 19:49:00,43.24493715557364,3.1965323284374243,13.109736836228274,26.873723098262555,Afternoon,Friday,27.776033046086788,52.49968087524582,187.42725560551787,20.0042055952085,7.0,DC Fast Charger,Casual Driver
User_957,Hyundai Kona,140.5136826125489,Station_433,San Francisco,2024-02-09 20:00:00,2024-02-09 21:48:00,12.442167206200745,2.9226290674030975,41.66867825242623,18.795466304688105,Morning,Wednesday,35.46639266915101,85.90345513485525,168.21674482779994,-9.113062954570747,5.0,Level 1,Long-Distance Traveler
User_958,Hyundai Kona,100.0,Station_292,Los Angeles,2024-02-09 21:00:00,2024-02-09 22:00:00,29.183396763864042,3.0992111138460023,5.365145089951124,31.66548968838087,Evening,Saturday,59.86044199141078,58.86552427138545,247.43028988542974,9.015655521776441,3.2208180799938284,DC Fast Charger,Commuter
User_959,Chevy Bolt,100.0,Station_378,New York,2024-02-09 22:00:00,2024-02-10 00:44:00,74.18267082528274,1.0668374057648584,19.43713227241471,22.261768034475413,Morning,Wednesday,76.20017926413267,93.64562570817117,119.34136062711849,26.653568508375912,6.377300138861433,DC Fast Charger,Casual Driver
User_960,Tesla Model 3,100.0,Station_108,Houston,2024-02-09 23:00:00,2024-02-10 00:27:00,72.08924276832295,2.496163491704368,7.494575511011551,20.288623722076398,Night,Friday,22.9005078019988,94.2082551923395,87.67871773454391,3.9270317882741193,4.0,Level 1,Long-Distance Traveler
User_961,BMW i3,75.0,Station_266,Los Angeles,2024-02-10 00:00:00,2024-02-10 02:14:00,25.32972426052728,1.7427239865770945,29.146260753872603,16.592928070323723,Night,Friday,17.39679727382058,70.36785122188101,32.91297835998529,6.316303249641685,3.0,Level 2,Commuter
User_962,Nissan Leaf,85.0,Station_95,New York,2024-02-10 01:00:00,2024-02-10 01:39:00,58.50930203255331,1.6089128439711164,19.89667188726539,30.093659552004752,Afternoon,Wednesday,74.91089788703967,80.2270613305852,111.4645266619131,21.77882686872875,4.0,Level 2,Casual Driver
User_963,Nissan Leaf,85.0,Station_262,Chicago,2024-02-10 02:00:00,2024-02-10 02:39:00,76.57770216711769,1.8095988275705301,28.359489354784053,9.014286224017404,Night,Friday,68.52902554506932,65.88306142647487,196.799994992825,28.21004844258821,2.0,Level 1,Commuter
User_964,Hyundai Kona,75.0,Station_313,Chicago,2024-02-10 03:00:00,2024-02-10 04:08:00,32.02408532686721,1.2878208260813808,37.868282872163995,22.47283042066307,Morning,Tuesday,70.42719826843793,87.6675011896267,105.95721261750602,-2.484196543850139,5.0,Level 1,Long-Distance Traveler
User_965,Chevy Bolt,100.0,Station_385,New York,2024-02-10 04:00:00,2024-02-10 07:05:00,63.43204575363278,2.7468779364385645,18.59404896023581,19.849165227000125,Afternoon,Wednesday,81.91585484648354,90.06007049634754,,-0.6996883533243974,6.0,DC Fast Charger,Commuter
User_966,Nissan Leaf,78.20507692637582,Station_71,San Francisco,2024-02-10 05:00:00,2024-02-10 08:07:00,8.259211353059325,0.9277405425487857,39.03935628043056,14.439526783598932,Evening,Wednesday,65.25148905116008,98.51217259520985,,-3.200317458207632,4.0,DC Fast Charger,Commuter
User_967,Tesla Model 3,62.0,Station_442,San Francisco,2024-02-10 06:00:00,2024-02-10 07:06:00,65.03081468702587,2.243740903492853,38.775620008365,22.15968713182359,Morning,Monday,61.33155976729762,66.03455228463187,185.22048698015993,-4.851715656125184,3.0,Level 2,Casual Driver
User_968,Hyundai Kona,85.0,Station_219,Los Angeles,2024-02-10 07:00:00,2024-02-10 09:28:00,39.18998751353248,2.7285229579773715,19.260045839091497,27.6294122920058,Evening,Saturday,16.99015327254326,86.17556795149068,85.42717691725181,32.8255992419043,5.0,DC Fast Charger,Commuter
User_969,BMW i3,100.0,Station_21,Chicago,2024-02-10 08:00:00,2024-02-10 09:36:00,79.3573768668566,3.365992362670763,12.795542776205027,17.50476255364154,Evening,Wednesday,28.92874740727782,89.16066921831944,222.15898643906218,24.910424822617003,7.0,DC Fast Charger,Commuter
User_970,Hyundai Kona,62.0,Station_92,San Francisco,2024-02-10 09:00:00,2024-02-10 10:12:00,76.66382798129307,4.189681044262882,14.225154049615949,37.128669324547474,Evening,Sunday,35.73213906423297,84.32791319860702,284.28529630185744,26.596317875349683,0.0,Level 1,Casual Driver
User_971,BMW i3,50.0,Station_127,San Francisco,2024-02-10 10:00:00,2024-02-10 13:56:00,54.31762293384593,3.6787196630938834,34.08989660984318,34.422503067062436,Evening,Monday,11.573007198070542,82.60183016968261,119.0242607820041,-4.1972690598795905,5.0,DC Fast Charger,Long-Distance Traveler
User_972,Hyundai Kona,50.0,Station_80,Chicago,2024-02-10 11:00:00,2024-02-10 12:21:00,31.55147285240084,3.3335345579495015,38.110180903896584,36.80516248052186,Morning,Friday,78.97978953798717,89.77926783910603,,46.801341729157656,3.0,DC Fast Charger,Commuter
User_973,Hyundai Kona,50.0,Station_312,Houston,2024-02-10 12:00:00,2024-02-10 14:10:00,45.81366156734756,3.4441791955691783,17.354640600950866,7.4007721642763515,Night,Saturday,68.4341184931085,86.79517154359726,235.83782604341158,28.43121149441489,0.0,DC Fast Charger,Long-Distance Traveler
User_974,Hyundai Kona,100.0,Station_238,San Francisco,2024-02-10 13:00:00,2024-02-10 14:25:00,60.38629791395793,3.4602596335154057,8.658326061789474,25.99392992747087,Morning,Saturday,64.07772203130133,83.38433428849228,225.1572217966942,22.613483451255014,6.0,Level 2,Casual Driver
User_975,BMW i3,100.0,Station_471,New York,2024-02-10 14:00:00,2024-02-10 15:45:00,32.598880789009,2.386367417747474,41.21937464677459,38.587407411795574,Night,Friday,59.28849653623039,75.733176937099,240.3066830315123,37.066599420258676,6.0,Level 1,Long-Distance Traveler
User_976,BMW i3,100.0,Station_372,Los Angeles,2024-02-10 15:00:00,2024-02-10 16:37:00,0.04577184227737026,2.0430838416650303,5.44374481066405,29.969667131523508,Evening,Tuesday,60.18022304149606,84.29906796466211,272.91776838023407,-0.13505800507641297,4.0,Level 2,Commuter
User_977,Hyundai Kona,101.87987268017541,Station_404,San Francisco,2024-02-10 16:00:00,2024-02-10 18:46:00,53.39896875032125,3.2439420776713943,40.57558754811164,21.941859170327252,Night,Monday,33.82915897800707,95.04055604726486,145.84906823716315,27.89850262303308,4.186588285182931,Level 1,Commuter
User_978,Nissan Leaf,62.0,Station_486,San Francisco,2024-02-10 17:00:00,2024-02-10 19:15:00,73.45257577678328,3.6445593695046403,15.415793060036599,14.8890202283604,Evening,Wednesday,17.428986745060058,87.44489783039378,183.9880528860176,37.30680829588688,4.0,Level 1,Long-Distance Traveler
User_979,Chevy Bolt,62.0,Station_182,Houston,2024-02-10 18:00:00,2024-02-10 20:34:00,75.52338506958138,3.3269171700460998,24.890919200595857,10.102581232719707,Afternoon,Monday,82.54484839850262,70.70118042446026,125.53938192639339,0.5816117003472154,2.0,DC Fast Charger,Long-Distance Traveler
User_980,Chevy Bolt,75.0,Station_25,New York,2024-02-10 19:00:00,2024-02-10 21:01:00,,2.5545905867681693,47.55153798633232,30.975700196976454,Evening,Friday,11.928988763826078,96.68803418939208,293.29145985965573,-7.7860553694441315,2.0,Level 2,Commuter
User_981,Chevy Bolt,50.0,Station_156,Los Angeles,2024-02-10 20:00:00,2024-02-10 20:52:00,65.03863434488625,3.4585083780704537,25.89338081006577,6.8227295042298035,Night,Friday,20.322311747125468,72.49386583777576,229.84693196671319,20.2279378845906,7.0,Level 2,Casual Driver
User_982,BMW i3,85.0,Station_5,San Francisco,2024-02-10 21:00:00,2024-02-11 00:40:00,63.991170227375775,3.2737059775809283,42.39327710410479,34.008504654913,Afternoon,Sunday,38.328355731026036,77.07377878168418,191.76655201724884,21.30411003123327,6.0,DC Fast Charger,Commuter
User_983,BMW i3,104.000273060206,Station_120,Los Angeles,2024-02-10 22:00:00,2024-02-11 00:18:00,65.93421330641783,3.3034505396965756,38.53754360884597,11.902069959786164,Afternoon,Tuesday,19.680300050248473,54.407086555155765,38.46487944542493,-9.603661066589567,7.0,Level 2,Commuter
User_984,Nissan Leaf,75.0,Station_277,Chicago,2024-02-10 23:00:00,2024-02-11 00:30:00,26.756919871306092,0.16539387873804315,6.239252739553471,9.580137321363118,Evening,Saturday,66.7905157286936,91.0452914350937,77.15463655728422,23.120492617638803,2.0,Level 1,Long-Distance Traveler
User_985,Chevy Bolt,62.0,Station_18,San Francisco,2024-02-11 00:00:00,2024-02-11 03:17:00,8.823831028083502,3.394938347975785,,22.208705251796097,Morning,Saturday,48.18912195073626,50.21731519038062,78.59818077189941,7.671514914494146,2.0,Level 1,Commuter
User_986,Chevy Bolt,100.0,Station_431,San Francisco,2024-02-11 01:00:00,2024-02-11 02:13:00,73.78086491491091,3.8052322921511257,46.80571252211528,13.465962679397563,Night,Friday,87.3185327229395,50.13370089419836,16.726747849968987,36.6709655813608,6.0,Level 1,Long-Distance Traveler
User_987,Hyundai Kona,62.0,Station_198,Chicago,2024-02-11 02:00:00,2024-02-11 05:01:00,26.510946858011508,3.1485867738246953,28.53131850003748,10.128403692347904,Afternoon,Monday,65.58060133714983,76.29116197989212,292.32106847912405,14.418684135818658,0.0,DC Fast Charger,Casual Driver
User_988,BMW i3,100.0,Station_57,Houston,2024-02-11 03:00:00,2024-02-11 06:28:00,77.63851676623986,3.577530942531314,8.125454971256818,33.52441775674893,Morning,Saturday,23.244547367871434,94.69156133251312,67.03337523282886,-3.3862931111228143,7.0,Level 2,Commuter
User_989,Chevy Bolt,100.0,Station_93,San Francisco,2024-02-11 04:00:00,2024-02-11 07:35:00,78.13016919490377,3.3707680458935494,3.984866071006567,9.487313319590879,Evening,Sunday,57.11198523848862,66.24176289035326,115.00281456100863,13.29560813768044,10.634574407416032,Level 1,Casual Driver
User_990,Nissan Leaf,91.92323205405889,Station_19,Los Angeles,2024-02-11 05:00:00,2024-02-11 08:10:00,5.602389790671721,3.2474971104825423,16.323426565043984,30.14974461640369,Evening,Sunday,43.651172605225426,58.44514370032261,54.31966216405416,-0.749512869450399,3.0,DC Fast Charger,Casual Driver
User_991,Nissan Leaf,85.0,Station_384,New York,2024-02-11 06:00:00,2024-02-11 06:45:00,20.09377734133772,1.1522928608565994,46.35099882248561,22.702776015854358,Evening,Wednesday,18.696751984011428,97.36484816964293,68.59337619081128,28.697433446546654,3.0,Level 1,Commuter
User_992,Chevy Bolt,100.0,Station_353,Los Angeles,2024-02-11 07:00:00,2024-02-11 07:51:00,40.27604440348503,1.2233552822617653,3.8270578409934686,20.63337035614954,Evening,Wednesday,89.20784953728413,82.21746679952676,23.2274695958545,22.793220705744638,7.0,Level 1,Long-Distance Traveler
User_993,BMW i3,75.0,Station_193,Houston,2024-02-11 08:00:00,2024-02-11 09:26:00,53.956981698209404,3.7370528940169354,17.874744589794915,14.88744925604982,Night,Monday,89.97564874838083,95.03577021009548,17.094461724531058,6.800062381671708,2.0,Level 2,Long-Distance Traveler
User_994,Nissan Leaf,62.0,Station_237,New York,2024-02-11 09:00:00,2024-02-11 10:31:00,60.61379392452427,3.0746734221595973,20.917951722476815,12.5081955484105,Afternoon,Tuesday,54.46997534613716,78.51051530366115,103.50936658754247,32.52462890743878,4.0,DC Fast Charger,Commuter
User_995,Hyundai Kona,75.0,Station_387,Los Angeles,2024-02-11 10:00:00,2024-02-11 12:16:00,63.30842211900583,3.8048289639024975,6.452270808883824,25.094273282090768,Night,Wednesday,84.99521399071405,59.291018775954264,170.1479702664298,27.576695560235585,5.0,Level 1,Long-Distance Traveler
User_996,Nissan Leaf,75.0,Station_426,Los Angeles,2024-02-11 11:00:00,2024-02-11 14:59:00,38.60563636862258,0.8730910744027252,33.68293022414009,33.724529270012226,Afternoon,Monday,33.74868999728057,70.86209993313832,223.2968421241796,-2.7810148317137484,5.0,Level 1,Long-Distance Traveler
User_997,Tesla Model 3,62.0,Station_277,Chicago,2024-02-11 12:00:00,2024-02-11 13:40:00,65.60582507754691,3.9423218235885558,7.330086292613371,21.663312566362286,Morning,Monday,17.409983974225376,91.29622820100433,81.04832191522404,1.8473705522469892,5.0,DC Fast Charger,Casual Driver
User_998,Tesla Model 3,85.0,Station_227,Houston,2024-02-11 13:00:00,2024-02-11 14:59:00,46.61987332807575,1.5627877600816036,7.38868633786724,16.706821284341984,Morning,Friday,70.09449291993268,59.04290082900266,210.7494443666301,-0.4607568221114935,5.0,DC Fast Charger,Long-Distance Traveler
User_999,BMW i3,188.634964592257,Station_233,Chicago,2024-02-11 14:00:00,2024-02-11 15:41:00,49.363214910123695,1.226170646797648,2.2461345077917296,25.569816048315246,Afternoon,Saturday,33.053741323794696,53.8698231887537,60.01452138704593,-6.553346941294854,1.0,Level 2,Long-Distance Traveler
User_1000,Chevy Bolt,100.0,Station_40,New York,2024-02-11 15:00:00,2024-02-11 16:39:00,24.87454059878397,0.9271524671043445,11.441407583369728,19.970393037401173,Evening,Friday,33.94560873113889,58.135135101584744,60.81189003851615,7.879043434779273,7.0,Level 1,Commuter
User_1001,BMW i3,62.0,Station_323,Chicago,2024-02-11 16:00:00,2024-02-11 16:59:00,54.36218573947502,1.925077717311921,36.36127862677181,26.478708183691342,Morning,Saturday,46.38733766985727,77.34027871043172,294.4762263745805,31.4781936755052,7.0,Level 2,Casual Driver
User_1002,BMW i3,50.0,Station_153,Houston,2024-02-11 17:00:00,2024-02-11 19:12:00,6.443672288667047,2.6345294176538347,14.992418440021032,8.85537738528694,Night,Tuesday,81.59731029150917,84.92637814847063,11.742221498100374,-4.27530532725275,7.0,Level 1,Long-Distance Traveler
User_1003,BMW i3,75.0,Station_127,San Francisco,2024-02-11 18:00:00,2024-02-11 21:00:00,28.215649389656605,2.4068069239659193,23.693078848689176,26.55168286855564,Afternoon,Tuesday,18.51710428701412,86.57990242690329,293.58197659030856,28.843991321528698,1.0389732985088886,Level 2,Commuter
User_1004,BMW i3,75.0,Station_237,San Francisco,2024-02-11 19:00:00,2024-02-11 20:01:00,42.2855347814151,2.711851128865101,19.16718327808918,12.963771594304141,Morning,Tuesday,89.03952891250614,98.83105506756795,52.38329858962317,37.90202120519155,5.0,Level 1,Long-Distance Traveler
User_1005,Hyundai Kona,85.0,Station_486,New York,2024-02-11 20:00:00,2024-02-11 21:55:00,76.1733008089697,1.5060998972642905,28.587452781207986,17.683770820483392,Afternoon,Monday,56.06768463228563,93.03849523640393,369.85352357458913,18.045096071792507,0.0,DC Fast Charger,Casual Driver
User_1006,Hyundai Kona,75.0,Station_493,San Francisco,2024-02-11 21:00:00,2024-02-11 22:26:00,34.99715934379533,0.7869547856185278,20.394976393778617,8.163073829036938,Evening,Monday,68.91614283358405,67.94804573171436,283.04991635004365,36.23500791319978,3.30440809594731,Level 2,Casual Driver
User_1007,Nissan Leaf,75.0,Station_55,Chicago,2024-02-11 22:00:00,2024-02-12 00:18:00,26.509679689140484,2.1900500909468525,,24.68663674074483,Afternoon,Friday,69.67340887703197,79.50037016517598,14.448391031296484,3.478471588467155,2.0,DC Fast Charger,Casual Driver
User_1008,Tesla Model 3,50.0,Station_468,New York,2024-02-11 23:00:00,2024-02-11 23:38:00,34.95512440558501,1.6847005049924406,12.02937482597922,9.964164321436325,Morning,Wednesday,65.08674311260134,78.37929074218383,262.09152432590065,4.945602060220825,1.0580566671707405,Level 1,Casual Driver
User_1009,BMW i3,50.0,Station_436,Houston,2024-02-12 00:00:00,2024-02-12 01:00:00,62.0462303749696,0.9227646505635444,18.562655792808293,37.54757320064963,Afternoon,Sunday,88.39122579769648,77.93392383324964,43.027865145970566,-0.9664435909539097,5.0,DC Fast Charger,Casual Driver
User_1010,Nissan Leaf,50.0,Station_172,New York,2024-02-12 01:00:00,2024-02-12 02:40:00,69.8745479772151,2.0146280418884985,16.510459616824008,6.585619842140901,Morning,Saturday,40.28184347706025,72.00903871751785,245.07591763342134,2.7730014481747194,4.0,Level 2,Casual Driver
User_1011,Tesla Model 3,100.0,Station_109,New York,2024-02-12 02:00:00,2024-02-12 04:46:00,10.43167346455136,3.313162432081679,31.39207659559448,38.60614035514166,Morning,Saturday,47.66326224337725,72.19157526460326,227.13883935809403,5.443960406317798,7.0,Level 2,Commuter
User_1012,Chevy Bolt,50.0,Station_354,Los Angeles,2024-02-12 03:00:00,2024-02-12 03:42:00,46.53802191715521,3.427368711002069,7.195331905849656,34.71146140940483,Morning,Tuesday,78.59233355708729,82.77998846130095,150.652430198049,29.373846401670335,3.0,DC Fast Charger,Casual Driver
User_1013,Hyundai Kona,50.0,Station_469,Los Angeles,2024-02-12 04:00:00,2024-02-12 07:35:00,53.20639354696602,3.949096248516374,47.633710498339866,33.42375184387551,Night,Saturday,82.90492657405008,91.6032987741045,146.68151168087584,11.393724185781725,2.0,Level 1,Long-Distance Traveler
User_1014,Tesla Model 3,62.0,Station_184,New York,2024-02-12 05:00:00,2024-02-12 07:40:00,,1.0886677454988911,43.48715172310706,21.46562098557709,Evening,Thursday,30.427474892039264,87.87726917429035,271.74834352573976,-9.554706672418003,4.0,Level 2,Long-Distance Traveler
User_1015,Chevy Bolt,50.0,Station_439,San Francisco,2024-02-12 06:00:00,2024-02-12 07:04:00,26.967931002629683,2.735253160120939,15.822164791755156,28.822012047316072,Evening,Tuesday,71.87974605129378,94.00550824862681,114.81643298894608,39.774029896087946,6.0,Level 1,Long-Distance Traveler
User_1016,Tesla Model 3,62.0,Station_368,Los Angeles,2024-02-12 07:00:00,2024-02-12 07:50:00,68.51919496631803,2.3620471753217718,48.5891782123757,33.00482798343796,Afternoon,Sunday,68.4597533477996,92.96713396760146,77.70809038327954,-2.2696791129201275,2.0,Level 2,Long-Distance Traveler
User_1017,Hyundai Kona,100.0,Station_471,Houston,2024-02-12 08:00:00,2024-02-12 09:33:00,71.7085068763758,5.444091595791992,38.79607655154279,37.0958488332243,Afternoon,Saturday,12.223423197366241,77.413347343374,181.08912606726616,2.616126227153474,7.0,Level 1,Casual Driver
User_1018,Hyundai Kona,50.0,Station_198,Chicago,2024-02-12 09:00:00,2024-02-12 11:04:00,79.24854612418856,1.7737185188156643,33.00513137989047,13.89096924040641,Morning,Friday,51.37788920930001,73.60900224029965,252.8396285449158,12.536190169540205,0.8143144920347289,Level 1,Casual Driver
User_1019,Nissan Leaf,157.57577887628838,Station_371,Los Angeles,2024-02-12 10:00:00,2024-02-12 13:29:00,34.14920011576352,3.975565377243093,48.766303687005376,13.077917921312975,Evening,Saturday,33.90897268213148,92.75470183764239,257.46375202300203,19.730892654552477,5.0,DC Fast Charger,Commuter
User_1020,BMW i3,86.09247991035157,Station_373,New York,2024-02-12 11:00:00,2024-02-12 12:03:00,66.70625110738425,2.8343115681998023,25.290644953249668,9.1568594529217,Afternoon,Monday,44.01342983894161,99.68968983185607,142.0756471546524,31.48873207120465,6.0,Level 1,Casual Driver
User_1021,Tesla Model 3,62.0,Station_461,San Francisco,2024-02-12 12:00:00,2024-02-12 14:30:00,30.773548133404887,3.0979140825176104,49.75179689755983,13.851369572162998,Afternoon,Friday,2.4811528334569806,83.48486936458664,234.74660372234828,12.807352549919983,1.0,Level 2,Long-Distance Traveler
User_1022,Tesla Model 3,50.0,Station_497,Chicago,2024-02-12 13:00:00,2024-02-12 16:12:00,24.155781563888247,2.3027112101525433,4.78414666269556,13.896407311553824,Evening,Friday,47.690745477713776,75.97116089477203,289.84699681052945,23.403014534948113,0.0,DC Fast Charger,Commuter
User_1023,Chevy Bolt,62.0,Station_87,Los Angeles,2024-02-12 14:00:00,2024-02-12 14:44:00,10.347606688667653,3.3184757486494423,9.391635794111917,39.77677752374113,Morning,Friday,42.655342541761705,79.51109044035044,40.13576622891059,37.462706490839466,7.0,Level 2,Commuter
User_1024,Hyundai Kona,62.0,Station_201,San Francisco,2024-02-12 15:00:00,2024-02-12 17:29:00,26.304534655978642,3.584508026255726,49.889182875885574,9.562222233186938,Afternoon,Thursday,52.29889078362029,71.43642102852772,97.81842384060884,31.42190013718612,3.0,DC Fast Charger,Commuter
User_1025,Tesla Model 3,85.0,Station_337,San Francisco,2024-02-12 16:00:00,2024-02-12 18:05:00,26.730320039666697,0.6687078471604287,12.953727651636695,26.764385527290674,Morning,Thursday,83.74328834590922,88.14544588814516,131.3975209739695,-4.604987942538754,1.0,DC Fast Charger,Commuter
User_1026,Hyundai Kona,50.0,Station_322,San Francisco,2024-02-12 17:00:00,2024-02-12 17:35:00,48.61478557078329,3.6912873956543404,22.068883731114205,31.499661710143023,Evening,Saturday,82.44163028037494,23.03568088220334,50.1344443370103,11.908733692048816,0.0,Level 1,Casual Driver
User_1027,Tesla Model 3,85.0,Station_275,New York,2024-02-12 18:00:00,2024-02-12 20:18:00,1.3302257390094765,1.3380403269013796,23.292885323425644,11.810863248824097,Evening,Tuesday,86.16287277426302,89.96604740046648,324.5247971919714,-3.943574146378939,0.0,Level 1,Commuter
User_1028,Nissan Leaf,85.0,Station_211,Houston,2024-02-12 19:00:00,2024-02-12 21:06:00,44.01595165676219,1.3243102972703742,38.105277906018664,32.935373031196086,Afternoon,Saturday,73.34621767453042,78.15992983033394,78.1193777771749,5.879536154002451,5.0,Level 2,Casual Driver
User_1029,BMW i3,85.0,Station_391,San Francisco,2024-02-12 20:00:00,2024-02-12 21:01:00,18.433946311771635,1.6154592958648422,22.324697107017332,10.4061126193713,Afternoon,Saturday,53.517570863816445,95.64661186487157,104.37578948385699,30.519921506155313,2.0,Level 2,Commuter
User_1030,Tesla Model 3,62.0,Station_118,Chicago,2024-02-12 21:00:00,2024-02-13 00:29:00,37.703118718471266,2.734672708146337,34.72246309072786,24.67286655026255,Evening,Saturday,46.5621884016344,52.457227197758854,274.4585098167528,6.6727664136120595,5.0,Level 1,Casual Driver
User_1031,Hyundai Kona,100.0,Station_191,Los Angeles,2024-02-12 22:00:00,2024-02-12 23:52:00,56.19836617198485,0.18247956699943604,40.72369852949949,19.620836175531693,Morning,Sunday,56.029456174223355,65.41417061782558,39.67918932987936,34.05934132179261,1.0,Level 2,Casual Driver
User_1032,Nissan Leaf,85.0,Station_42,Chicago,2024-02-12 23:00:00,2024-02-13 02:05:00,73.27597597314914,1.4872108780959545,23.324573102976085,23.61457791757127,Morning,Monday,78.60317582662809,21.88022093970054,,31.147743770322947,7.0,Level 2,Long-Distance Traveler
User_1033,Tesla Model 3,100.0,Station_42,New York,2024-02-13 00:00:00,2024-02-13 02:27:00,76.89240009827725,7.635144759342236,10.446145756658929,39.79452835074204,Night,Friday,7.174271255012432,101.8444219765353,226.39489481465097,32.88270217309975,2.0,Level 1,Casual Driver
User_1034,Chevy Bolt,75.0,Station_315,New York,2024-02-13 01:00:00,2024-02-13 04:41:00,23.92505033099207,1.628740264248428,42.929105735776226,21.828087774303864,Evening,Wednesday,69.67036362566304,52.63858939356436,219.75471591430934,38.260848833032924,1.0,DC Fast Charger,Commuter
User_1035,BMW i3,50.0,Station_276,Chicago,2024-02-13 02:00:00,2024-02-13 03:48:00,50.48944002879003,0.7201439016240072,42.7873881539225,15.838075793064565,Afternoon,Sunday,65.93591222057864,62.63636323265228,221.59178838790848,29.595187959640768,0.0,Level 1,Commuter
User_1036,Tesla Model 3,60.65969098050447,Station_329,Houston,2024-02-13 03:00:00,2024-02-13 04:47:00,66.09153402649976,1.2728872055723561,37.600563056455556,14.806468044597606,Evening,Tuesday,42.30136723646485,70.72631713302562,167.6635290519136,9.953924428737027,1.719888607934359,Level 2,Casual Driver
User_1037,Nissan Leaf,62.0,Station_17,New York,2024-02-13 04:00:00,2024-02-13 06:56:00,6.918423739637612,5.50549584194873,49.061090564575515,9.213901141845323,Afternoon,Tuesday,24.66584337799686,70.79175612164657,196.346641449111,26.20353851645544,1.0,DC Fast Charger,Casual Driver
User_1038,Chevy Bolt,100.0,Station_283,New York,2024-02-13 05:00:00,2024-02-13 07:16:00,,1.5822270778526433,46.92222428796351,23.954339158165645,Morning,Friday,65.78901522891722,63.28981306801092,161.63644457813098,0.9698884242639014,3.0,Level 1,Casual Driver
User_1039,Nissan Leaf,85.0,Station_431,Chicago,2024-02-13 06:00:00,2024-02-13 08:35:00,61.03806279047378,1.9937683956108183,41.54944191942096,35.55107474861104,Afternoon,Tuesday,33.06564163338204,56.79590134724898,95.5285824624064,27.055528148777796,5.0,DC Fast Charger,Casual Driver
User_1040,Nissan Leaf,85.0,Station_258,New York,2024-02-13 07:00:00,2024-02-13 07:44:00,64.22961963559717,2.129584266932735,18.162629025176784,14.831042781338201,Night,Friday,83.32298244816201,83.79553659011722,171.22409539185819,14.386093159058259,2.0,Level 2,Long-Distance Traveler
User_1041,Chevy Bolt,50.0,Station_63,Houston,2024-02-13 08:00:00,2024-02-13 10:43:00,44.88676331081039,2.041257190991683,28.977394499900573,7.093616314970899,Morning,Tuesday,81.95826163628871,70.54283762212998,184.68996325710148,22.75372165005944,7.0,DC Fast Charger,Long-Distance Traveler
User_1042,Nissan Leaf,100.0,Station_62,Houston,2024-02-13 09:00:00,2024-02-13 10:42:00,58.94085857253415,3.2053484932274814,43.70221210436277,37.33339444852493,Night,Saturday,82.36033129744631,92.03577293542217,81.1829007361303,19.457576528230543,6.0,Level 2,Long-Distance Traveler
